,project,name,join date,last active,timezone,worktime,duration,followers,total commits,collaborations,authored files,languages,commit rate,code commits,code commit rate,non code commits,non code commit rate,code contribution,code contribution rate,code contribution density,total issues,issue participated,issue comments received,issue solved,issue solving ratio,issue solving rate,issue contribution,issue contribution rate,total pull requests,pr participated,pr reviewed,pr merged,pr approval ratio,pr comments received,pr contribution,pr contribution rate
418,scikit-learn,Tech-Netiums,2023-06-19 16:31:17,2023-10-11 15:02:53,2,17,114,2,4,8,4,1,0.0350877192982456,1,0.0087719298245614,3,0.0263157894736842,602,5.280701754385965,150.5,0,0,0.0,0,0.0,0.0,0,0.0,5,2,1,4,0.8,5.4,6,0.05263157894736842
419,scikit-learn,chrisyeh96,2021-03-16 07:30:12,2021-04-13 21:00:39,-6,5,29,86,4,6,4,1,0.1379310344827586,4,0.1379310344827586,0,0.0,207,7.137931034482759,51.75,1,0,2.0,0,0.0,0.0,1,0.0344827586206896,4,0,0,4,1.0,5.0,4,0.13793103448275862
420,scikit-learn,TakingItCasual,2018-10-04 07:33:54,2018-10-05 16:50:31,3,0,2,2,4,5,126,5,2.0,4,2.0,0,0.0,662,331.0,165.5,0,0,0.0,0,0.0,0.0,0,0.0,4,0,0,4,1.0,2.5,4,2.0
421,scikit-learn,alexandercbooth,2016-11-17 20:05:18,2016-12-15 21:09:07,-8,7,29,312,4,11,7,2,0.1379310344827586,3,0.1034482758620689,1,0.0344827586206896,150,5.172413793103448,37.5,0,1,0.0,0,0.0,0.0,0,0.0,4,0,0,4,1.0,17.0,4,0.13793103448275862
422,scikit-learn,vincentpham1991,2016-12-06 00:36:47,2017-02-17 19:28:45,-8,6,74,2,4,15,7,1,0.054054054054054,2,0.027027027027027,2,0.027027027027027,91,1.2297297297297298,22.75,0,6,0.0,1,0.1666666666666666,0.0135135135135135,1,0.0135135135135135,6,0,0,4,0.6666666666666666,11.833333333333334,6,0.08108108108108109
423,scikit-learn,Erotemic,2016-07-22 17:34:54,2022-06-26 15:55:56,-4,10,2165,200,4,23,10,1,0.0018475750577367,4,0.0018475750577367,0,0.0,292,0.1348729792147806,73.0,3,2,15.666666666666666,0,0.0,0.0,3,0.0013856812933025,8,1,0,4,0.5,18.125,8,0.003695150115473441
424,scikit-learn,f0k,2011-02-21 11:28:34,2018-03-02 10:18:00,1,2,2566,194,4,9,2,1,0.0015588464536243,4,0.0015588464536243,0,0.0,275,0.1071706936866718,68.75,2,0,4.5,0,0.0,0.0,2,0.0007794232268121,2,1,0,1,0.5,17.0,2,0.000779423226812159
425,scikit-learn,aditya1702,2019-03-05 16:26:48,2019-11-11 21:17:46,-4,3,252,157,4,19,31,2,0.0158730158730158,4,0.0158730158730158,0,0.0,268,1.0634920634920637,67.0,3,12,23.0,0,0.0,0.0,3,0.0119047619047619,4,1,0,4,1.0,13.25,4,0.015873015873015872
426,scikit-learn,sdenton4,2014-04-17 15:00:42,2014-04-17 20:24:23,-4,15,1,13,4,5,4,1,4.0,4,4.0,0,0.0,176,176.0,44.0,0,1,0.0,0,0.0,0.0,0,0.0,2,0,0,2,1.0,2.5,2,2.0
427,scikit-learn,hrjn,2015-11-03 11:41:01,2017-04-20 15:06:00,1,1,535,11,4,13,2,1,0.0074766355140186,1,0.0018691588785046,3,0.005607476635514,124,0.2317757009345794,31.0,1,1,1.0,3,3.0,0.005607476635514,4,0.0074766355140186,3,0,0,2,0.6666666666666666,7.0,3,0.005607476635514018
428,scikit-learn,kgeis,2013-05-24 05:53:09,2013-07-01 03:28:12,-7,16,38,16,4,5,16,1,0.1052631578947368,3,0.0789473684210526,1,0.0263157894736842,180,4.7368421052631575,45.0,0,0,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,4.0,2,0.05263157894736842
429,scikit-learn,sebp,2014-07-18 18:51:29,2023-02-26 12:12:42,0,19,3145,150,4,25,4,1,0.0012718600953895,2,0.0006359300476947,2,0.0006359300476947,37,0.0117647058823529,9.25,2,3,2.5,1,0.3333333333333333,0.0003179650238473,3,0.0009538950715421,5,18,0,4,0.8,3.8,5,0.001589825119236884
430,scikit-learn,jhlegarreta,2020-02-08 16:06:34,2021-09-24 09:07:13,-4,14,594,35,4,7,4,1,0.0067340067340067,2,0.0033670033670033,2,0.0033670033670033,22,0.037037037037037,5.5,0,0,0.0,0,0.0,0.0,0,0.0,4,0,0,4,1.0,1.25,4,0.006734006734006734
431,scikit-learn,toastedcornflakes,2015-11-20 20:06:39,2016-12-21 15:21:47,1,15,397,22,4,11,4,1,0.0100755667506297,4,0.0100755667506297,0,0.0,18,0.0453400503778337,4.5,1,4,2.0,2,0.5,0.0050377833753148,3,0.0075566750629722,4,2,0,4,1.0,2.25,4,0.010075566750629723
432,scikit-learn,TamaraAtanasoska,2023-08-01 18:06:17,2023-10-24 13:06:31,2,11,84,46,4,37,8,1,0.0476190476190476,4,0.0476190476190476,0,0.0,100,1.1904761904761905,25.0,1,1,10.0,0,0.0,0.0,1,0.0119047619047619,4,60,0,4,1.0,8.25,4,0.047619047619047616
433,scikit-learn,proinsias,2015-12-12 06:33:17,2021-08-06 00:53:56,-4,1,2064,24,4,12,11,1,0.001937984496124,4,0.001937984496124,0,0.0,91,0.0440891472868217,22.75,1,3,4.0,0,0.0,0.0,1,0.000484496124031,6,3,0,5,0.8333333333333334,2.0,6,0.0029069767441860465
434,scikit-learn,PGryllos,2015-08-01 20:51:16,2020-10-26 19:49:03,3,1,1913,20,4,15,2,1,0.0020909566126502,1,0.0005227391531625,3,0.0015682174594877,41,0.0214323052796654,10.25,0,4,0.0,0,0.0,0.0,0,0.0,3,3,0,2,0.6666666666666666,77.0,3,0.0015682174594877157
435,scikit-learn,bellet,2017-06-07 09:21:32,2019-04-04 11:27:12,1,10,667,50,4,19,12,1,0.0059970014992503,4,0.0059970014992503,0,0.0,155,0.232383808095952,38.75,0,5,0.0,0,0.0,0.0,0,0.0,5,1,1,4,0.8,18.8,6,0.008995502248875561
436,scikit-learn,jaglima,2021-06-26 21:35:13,2021-07-07 08:56:22,-3,5,11,7,4,6,5,1,0.3636363636363636,4,0.3636363636363636,0,0.0,174,15.818181818181818,43.5,0,1,0.0,0,0.0,0.0,0,0.0,5,0,0,4,0.8,2.8,5,0.45454545454545453
437,scikit-learn,CaMeLCa5e,2015-03-30 14:31:53,2016-06-11 19:23:08,-4,10,440,13,4,5,10,1,0.009090909090909,2,0.0045454545454545,2,0.0045454545454545,38,0.0863636363636363,9.5,0,0,0.0,0,0.0,0.0,0,0.0,4,0,0,2,0.5,4.0,4,0.00909090909090909
438,scikit-learn,Diadochokinetic,2020-08-04 19:11:11,2022-11-21 15:16:19,2,11,839,0,4,9,8,1,0.0047675804529201,4,0.0047675804529201,0,0.0,419,0.499404052443385,104.75,3,2,5.0,0,0.0,0.0,3,0.0035756853396901,8,3,1,4,0.5,7.0,9,0.010727056019070322
439,scikit-learn,SamAdamDay,2022-01-15 17:39:08,2022-05-06 15:40:26,0,9,111,8,4,9,6,1,0.036036036036036,4,0.036036036036036,0,0.0,89,0.8018018018018018,22.25,0,3,0.0,0,0.0,0.0,0,0.0,4,0,0,4,1.0,5.5,4,0.036036036036036036
440,scikit-learn,chaitanyamogal,2020-07-14 07:56:25,2020-09-18 13:32:15,5,14,67,9,4,9,4,1,0.0597014925373134,2,0.0298507462686567,2,0.0298507462686567,50,0.746268656716418,12.5,0,1,0.0,0,0.0,0.0,0,0.0,4,1,0,4,1.0,6.0,4,0.05970149253731343
441,scikit-learn,staubda,2014-05-27 15:44:58,2016-10-05 01:00:09,-7,1,862,2,4,12,9,2,0.0046403712296983,4,0.0046403712296983,0,0.0,273,0.3167053364269142,68.25,2,3,15.5,0,0.0,0.0,2,0.0023201856148491,4,1,0,4,1.0,31.5,4,0.004640371229698376
442,scikit-learn,kgilliam125,2016-10-06 17:18:01,2016-12-29 19:47:17,-6,5,85,7,4,12,4,1,0.0470588235294117,3,0.0352941176470588,1,0.0117647058823529,99,1.1647058823529413,24.75,0,3,0.0,0,0.0,0.0,0,0.0,5,1,0,4,0.8,18.8,5,0.058823529411764705
443,scikit-learn,btel,2019-02-25 10:11:01,2021-01-04 10:53:26,1,2,680,80,4,17,7,1,0.0058823529411764,4,0.0058823529411764,0,0.0,325,0.4779411764705882,81.25,2,9,5.0,0,0.0,0.0,2,0.0029411764705882,4,3,2,4,1.0,32.0,6,0.008823529411764706
444,scikit-learn,fishcorn,2016-06-17 04:49:36,2016-06-22 08:12:24,-6,17,6,2,4,6,2,1,0.6666666666666666,4,0.6666666666666666,0,0.0,46,7.666666666666667,11.5,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,6.0,1,0.16666666666666666
445,scikit-learn,queqichao,2014-09-22 19:12:24,2015-02-09 21:59:20,-4,18,141,2,4,12,3,1,0.0283687943262411,3,0.0212765957446808,1,0.0070921985815602,34,0.2411347517730496,8.5,5,0,5.0,0,0.0,0.0,5,0.0354609929078014,3,1,0,2,0.6666666666666666,33.333333333333336,3,0.02127659574468085
446,scikit-learn,rtlee9,2017-08-14 17:21:59,2018-08-30 09:50:13,-7,2,381,60,4,8,6,1,0.0104986876640419,2,0.0052493438320209,2,0.0052493438320209,57,0.1496062992125984,14.25,0,1,0.0,1,1.0,0.0026246719160104,1,0.0026246719160104,4,0,0,4,1.0,10.5,4,0.010498687664041995
447,scikit-learn,cdrig,2022-03-12 14:35:38,2022-03-22 01:07:51,1,2,10,1,4,10,5,1,0.4,4,0.4,0,0.0,43,4.3,10.75,0,2,0.0,0,0.0,0.0,0,0.0,5,0,0,4,0.8,1.0,5,0.5
448,scikit-learn,kaushik94,2014-01-30 17:18:42,2018-08-17 09:36:52,5,2,1660,113,3,12,3,1,0.0018072289156626,3,0.0018072289156626,0,0.0,42,0.0253012048192771,14.0,0,14,0.0,0,0.0,0.0,0,0.0,12,0,0,1,0.08333333333333333,8.0,12,0.007228915662650603
449,scikit-learn,x110,2022-07-27 07:14:31,2023-03-03 07:08:30,4,12,219,2,3,7,8,1,0.0136986301369863,3,0.0136986301369863,0,0.0,522,2.3835616438356166,174.0,0,2,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,10.666666666666666,3,0.0136986301369863
450,scikit-learn,r-build,2019-11-02 12:21:06,2019-11-05 22:36:57,0,14,4,1,3,3,3,1,0.75,3,0.75,0,0.0,89,22.25,29.666666666666668,0,1,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,3.6666666666666665,3,0.75
451,scikit-learn,ohld,2016-03-14 19:12:30,2016-12-11 21:23:20,3,0,273,1685,3,11,4,1,0.0109890109890109,3,0.0109890109890109,0,0.0,16,0.0586080586080586,5.333333333333333,1,1,16.0,0,0.0,0.0,1,0.0036630036630036,3,0,0,3,1.0,6.333333333333333,3,0.01098901098901099
452,scikit-learn,LakshKD,2019-02-07 19:32:44,2019-09-06 09:58:31,5,5,211,2,3,12,6,1,0.0142180094786729,3,0.0142180094786729,0,0.0,384,1.819905213270142,128.0,1,6,5.0,1,0.1666666666666666,0.0047393364928909,2,0.0094786729857819,6,0,0,3,0.5,6.0,6,0.02843601895734597
453,scikit-learn,Flimm,2015-02-16 17:32:06,2015-02-19 10:23:23,0,10,3,32,3,5,1,1,1.0,3,1.0,0,0.0,66,22.0,22.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,11.0,1,0.3333333333333333
454,scikit-learn,acharles7,2020-05-18 05:01:52,2020-07-06 12:15:10,-7,2,50,23,3,12,2,1,0.06,3,0.06,0,0.0,14,0.28,4.666666666666667,2,4,1.5,0,0.0,0.0,2,0.04,4,0,0,3,0.75,10.75,4,0.08
455,scikit-learn,adamjstewart,2018-10-04 22:06:02,2023-03-01 20:36:50,-7,3,1609,208,3,12,5,2,0.0018645121193287,2,0.0012430080795525,1,0.0006215040397762,27,0.0167806090739589,9.0,2,1,9.0,0,0.0,0.0,2,0.0012430080795525,4,2,1,3,0.75,2.0,5,0.003107520198881293
456,scikit-learn,Framartin,2018-04-07 21:48:29,2019-04-22 01:07:32,-3,10,380,32,3,12,4,1,0.0078947368421052,1,0.0026315789473684,2,0.0052631578947368,11,0.0289473684210526,3.6666666666666665,0,2,0.0,0,0.0,0.0,0,0.0,5,0,0,3,0.6,5.4,5,0.013157894736842105
457,scikit-learn,airalcorn2,2017-01-12 17:02:12,2018-02-16 14:45:45,-5,8,400,310,3,10,7,1,0.0075,2,0.005,1,0.0025,310,0.775,103.33333333333331,0,0,0.0,0,0.0,0.0,0,0.0,3,1,1,3,1.0,33.0,4,0.01
458,scikit-learn,viniciusriosfuck,2020-08-15 03:52:01,2021-04-13 17:37:43,-3,14,242,14,3,4,3,1,0.012396694214876,2,0.0082644628099173,1,0.0041322314049586,19,0.0785123966942148,6.333333333333333,0,0,0.0,0,0.0,0.0,0,0.0,4,0,0,3,0.75,3.0,4,0.01652892561983471
459,scikit-learn,Eschivo,2022-06-07 22:28:28,2023-01-24 21:53:34,2,17,231,14,3,7,5,1,0.0129870129870129,2,0.0086580086580086,1,0.0043290043290043,84,0.3636363636363636,28.0,1,2,4.0,0,0.0,0.0,1,0.0043290043290043,3,0,0,3,1.0,7.333333333333333,3,0.012987012987012988
460,scikit-learn,MrinalTyagi,2021-11-04 03:36:33,2022-08-07 02:06:27,5,0,276,19,3,10,8,1,0.0108695652173913,3,0.0108695652173913,0,0.0,135,0.4891304347826087,45.0,0,5,0.0,0,0.0,0.0,0,0.0,4,0,0,3,0.75,18.25,4,0.014492753623188406
461,scikit-learn,Diwakar-Gupta,2022-01-28 20:03:05,2022-04-14 18:24:51,5,2,76,50,3,8,4,1,0.0394736842105263,3,0.0394736842105263,0,0.0,33,0.4342105263157895,11.0,1,3,4.0,0,0.0,0.0,1,0.0131578947368421,7,0,0,3,0.42857142857142855,3.5714285714285716,7,0.09210526315789473
462,scikit-learn,jmmcd,2013-05-08 17:33:30,2023-12-04 13:37:27,0,0,3862,38,3,9,2,1,0.0007767995857068,1,0.0002589331952356,2,0.0005178663904712,14,0.0036250647332988,4.666666666666667,1,2,7.0,1,0.5,0.0002589331952356,2,0.0005178663904712,3,0,0,2,0.6666666666666666,1.3333333333333333,3,0.0007767995857068876
463,scikit-learn,randomgeek78,2022-03-12 06:50:30,2022-04-05 09:01:12,-7,2,25,0,3,6,5,1,0.12,3,0.12,0,0.0,212,8.48,70.66666666666667,1,0,0.0,0,0.0,0.0,1,0.04,3,0,0,3,1.0,11.333333333333334,3,0.12
464,scikit-learn,fbchow,2019-11-02 20:17:27,2019-12-26 13:03:24,-8,5,54,47,3,10,5,1,0.0555555555555555,3,0.0555555555555555,0,0.0,48,0.8888888888888888,16.0,0,1,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,8.333333333333334,3,0.05555555555555555
465,scikit-learn,victoirelouis,2022-03-12 15:53:25,2022-03-22 14:43:21,1,10,10,0,3,8,3,1,0.3,3,0.3,0,0.0,17,1.7,5.666666666666667,0,1,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,0.6666666666666666,3,0.3
466,scikit-learn,mbatoul,2021-03-12 14:42:00,2021-08-21 09:53:48,2,11,162,17,3,12,16,2,0.0185185185185185,3,0.0185185185185185,0,0.0,353,2.1790123456790123,117.66666666666669,0,1,0.0,0,0.0,0.0,0,0.0,3,4,0,3,1.0,14.0,3,0.018518518518518517
467,scikit-learn,imaculate,2016-01-08 09:13:15,2016-07-11 12:06:28,2,14,186,90,3,18,6,1,0.0161290322580645,3,0.0161290322580645,0,0.0,207,1.1129032258064515,69.0,0,6,0.0,1,0.1666666666666666,0.0053763440860215,1,0.0053763440860215,4,7,0,2,0.5,22.25,4,0.021505376344086023
468,scikit-learn,kluangkote,2016-12-27 06:07:31,2016-12-29 10:39:10,-8,3,3,5,3,7,3,0,1.0,0,0.0,3,1.0,31,10.333333333333334,10.333333333333334,0,0,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,1.0,3,1.0
469,scikit-learn,qbarthelemy,2022-01-14 18:12:31,2023-12-13 13:55:44,2,15,698,26,3,11,6,1,0.0042979942693409,3,0.0042979942693409,0,0.0,65,0.0931232091690544,21.666666666666668,2,0,4.0,0,0.0,0.0,2,0.0028653295128939,4,1,1,3,0.75,10.5,5,0.0071633237822349575
470,scikit-learn,pestrickland,2014-03-16 09:44:35,2016-02-06 14:54:07,0,9,693,4,3,2,301,2,0.0043290043290043,1,0.0014430014430014,2,0.0028860028860028,591738,853.8787878787879,197246.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,0.001443001443001443
471,scikit-learn,kstoneriv3,2020-11-23 22:32:32,2023-09-23 00:18:15,2,23,1034,24,3,9,5,1,0.0029013539651837,3,0.0029013539651837,0,0.0,170,0.1644100580270793,56.66666666666666,1,0,15.0,0,0.0,0.0,1,0.0009671179883945,3,1,0,3,1.0,11.666666666666666,3,0.0029013539651837525
472,scikit-learn,praths007,2019-03-01 14:30:39,2019-04-19 18:03:52,-4,5,50,2,3,9,22,2,0.06,3,0.06,0,0.0,236,4.72,78.66666666666667,0,3,0.0,0,0.0,0.0,0,0.0,4,2,0,3,0.75,29.75,4,0.08
473,scikit-learn,ericjster,2013-10-06 02:28:08,2013-10-12 21:09:31,-7,0,7,2,3,3,1,1,0.4285714285714285,2,0.2857142857142857,1,0.1428571428571428,50,7.142857142857143,16.666666666666668,1,0,2.0,0,0.0,0.0,1,0.1428571428571428,1,0,0,1,1.0,8.0,1,0.14285714285714285
474,scikit-learn,j3nnn1,2021-06-26 16:48:45,2021-07-10 18:01:25,-3,6,15,50,3,5,4,1,0.2,3,0.2,0,0.0,39,2.6,13.0,0,1,0.0,0,0.0,0.0,0,0.0,3,1,0,3,1.0,1.3333333333333333,3,0.2
475,scikit-learn,ianozsvald,2012-10-05 23:07:37,2016-08-23 10:10:30,1,13,1418,709,3,16,1,1,0.0021156558533145,3,0.0021156558533145,0,0.0,127,0.0895627644569816,42.333333333333336,4,1,4.5,0,0.0,0.0,4,0.002820874471086,2,2,0,2,1.0,4.5,2,0.0014104372355430183
476,scikit-learn,abhinavsagar,2019-05-13 14:54:35,2019-06-13 06:35:02,5,5,31,631,3,14,3,1,0.0967741935483871,1,0.032258064516129,2,0.064516129032258,8,0.2580645161290322,2.6666666666666665,2,4,1.5,0,0.0,0.0,2,0.064516129032258,5,3,2,3,0.6,3.2,7,0.22580645161290322
477,scikit-learn,bsilverthorn,2011-05-12 20:14:58,2011-05-12 20:50:25,-5,15,1,34,3,3,2,1,3.0,3,3.0,0,0.0,17,17.0,5.666666666666667,1,0,0.0,0,0.0,0.0,1,1.0,1,0,0,1,1.0,2.0,1,1.0
478,scikit-learn,glennq,2015-08-28 04:26:21,2017-05-22 02:21:37,-4,0,633,32,3,19,13,1,0.0047393364928909,3,0.0047393364928909,0,0.0,1807,2.854660347551343,602.3333333333334,0,2,0.0,0,0.0,0.0,0,0.0,3,1,0,1,0.3333333333333333,101.33333333333333,3,0.004739336492890996
479,scikit-learn,kronosapiens,2015-06-07 23:42:14,2015-06-08 15:22:53,-4,10,1,75,3,2,2,0,3.0,0,0.0,3,3.0,37,37.0,12.333333333333334,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,10.0,1,1.0
480,scikit-learn,davidrobles,2016-11-17 18:40:03,2017-02-27 22:06:26,-8,14,103,73,3,12,3,1,0.029126213592233,3,0.029126213592233,0,0.0,19,0.1844660194174757,6.333333333333333,0,0,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,2.3333333333333335,3,0.02912621359223301
481,scikit-learn,ksslng,2020-01-28 11:34:04,2020-02-17 23:04:01,1,12,21,14,3,14,4,1,0.1428571428571428,2,0.0952380952380952,1,0.0476190476190476,83,3.952380952380953,27.666666666666668,1,2,3.0,0,0.0,0.0,1,0.0476190476190476,5,2,1,3,0.6,9.2,6,0.2857142857142857
482,scikit-learn,alceballosa,2021-06-26 21:39:20,2022-04-06 14:54:34,-4,7,284,15,3,13,9,1,0.0105633802816901,3,0.0105633802816901,0,0.0,411,1.4471830985915493,137.0,0,1,0.0,0,0.0,0.0,0,0.0,3,2,0,3,1.0,41.333333333333336,3,0.01056338028169014
483,scikit-learn,orenmn,2018-07-31 12:43:33,2018-08-10 18:26:47,3,21,11,3,3,3,3,1,0.2727272727272727,3,0.2727272727272727,0,0.0,10,0.9090909090909092,3.333333333333333,0,0,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,0.6666666666666666,3,0.2727272727272727
484,scikit-learn,rlms,2019-04-22 19:03:00,2019-05-28 15:54:23,1,8,36,3,3,7,7,1,0.0833333333333333,2,0.0555555555555555,1,0.0277777777777777,69,1.9166666666666667,23.0,3,1,3.0,2,2.0,0.0555555555555555,5,0.1388888888888889,3,0,0,3,1.0,10.666666666666666,3,0.08333333333333333
485,scikit-learn,kwgoodman,2011-05-19 16:44:58,2015-10-14 16:59:54,-7,9,1610,52,3,5,3,2,0.001863354037267,2,0.0012422360248447,1,0.0006211180124223,10,0.0062111801242236,3.333333333333333,0,0,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,3.0,3,0.0018633540372670807
486,scikit-learn,verakye,2022-03-12 14:13:25,2022-04-29 12:34:14,1,14,48,10,3,8,4,1,0.0625,3,0.0625,0,0.0,121,2.520833333333333,40.333333333333336,0,2,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,5.666666666666667,3,0.0625
487,scikit-learn,chenhe95,2016-09-27 21:11:30,2018-08-24 07:52:18,-5,6,696,7,3,20,6,1,0.0043103448275862,2,0.0028735632183908,1,0.0014367816091954,115,0.1652298850574712,38.333333333333336,1,8,8.0,0,0.0,0.0,1,0.0014367816091954,9,1,0,3,0.3333333333333333,38.0,9,0.01293103448275862
488,scikit-learn,gclenaghan,2015-09-09 06:14:37,2015-11-04 02:37:40,-7,23,56,3,3,9,7,1,0.0535714285714285,3,0.0535714285714285,0,0.0,117,2.0892857142857144,39.0,0,1,0.0,2,2.0,0.0357142857142857,2,0.0357142857142857,3,1,0,3,1.0,10.0,3,0.05357142857142857
489,scikit-learn,sidgupta234,2016-09-24 05:01:19,2020-01-14 07:14:56,5,12,1208,130,3,15,5,2,0.0024834437086092,2,0.0016556291390728,1,0.0008278145695364,34,0.0281456953642384,11.333333333333334,3,6,6.0,0,0.0,0.0,3,0.0024834437086092,6,0,0,3,0.5,7.833333333333333,6,0.004966887417218543
490,scikit-learn,lmichelbacher,2014-12-18 13:36:12,2015-01-08 18:37:26,0,9,22,3,3,7,2,1,0.1363636363636363,2,0.0909090909090909,1,0.0454545454545454,19,0.8636363636363636,6.333333333333333,1,0,11.0,0,0.0,0.0,1,0.0454545454545454,2,0,0,2,1.0,9.0,2,0.09090909090909091
491,scikit-learn,emsrc,2013-08-18 17:17:24,2013-08-19 15:55:44,2,10,1,4,3,4,2,1,3.0,3,3.0,0,0.0,73,73.0,24.33333333333333,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,8.0,1,1.0
492,scikit-learn,XavierSATTLER,2019-05-01 16:40:38,2019-08-07 18:06:03,2,5,99,0,3,9,6,1,0.0303030303030303,2,0.0202020202020202,1,0.0101010101010101,233,2.3535353535353534,77.66666666666667,0,3,0.0,0,0.0,0.0,0,0.0,4,1,1,3,0.75,7.75,5,0.050505050505050504
493,scikit-learn,souravsingh,2015-10-27 12:49:44,2019-07-20 02:30:09,5,7,1362,114,3,22,15,1,0.0022026431718061,1,0.000734214390602,2,0.0014684287812041,181,0.1328928046989721,60.333333333333336,1,15,21.0,0,0.0,0.0,1,0.000734214390602,6,0,0,3,0.5,13.666666666666666,6,0.004405286343612335
494,scikit-learn,saiwing-yeung,2016-04-25 03:17:34,2016-05-05 07:44:17,8,11,11,0,3,6,19,1,0.2727272727272727,3,0.2727272727272727,0,0.0,80,7.272727272727272,26.666666666666668,0,1,0.0,1,1.0,0.0909090909090909,1,0.0909090909090909,2,0,0,2,1.0,3.0,2,0.18181818181818182
495,scikit-learn,fhoang7,2019-05-25 14:58:39,2019-06-24 15:35:26,-5,2,31,1,3,9,7,2,0.0967741935483871,3,0.0967741935483871,0,0.0,80,2.5806451612903225,26.666666666666668,0,2,0.0,0,0.0,0.0,0,0.0,4,0,0,3,0.75,12.75,4,0.12903225806451613
496,scikit-learn,jarrodmillman,2019-04-08 21:31:08,2023-06-19 14:38:40,-7,7,1533,296,3,14,6,2,0.0019569471624266,2,0.0013046314416177,1,0.0006523157208088,18,0.0117416829745596,6.0,0,1,0.0,0,0.0,0.0,0,0.0,3,2,0,3,1.0,11.333333333333334,3,0.0019569471624266144
497,scikit-learn,dengemann,2012-11-09 19:21:07,2018-02-18 14:41:04,1,19,1927,166,3,39,8,1,0.001556824078879,3,0.001556824078879,0,0.0,99,0.0513751946030098,33.0,5,21,9.8,0,0.0,0.0,5,0.0025947067981318,17,25,3,11,0.6470588235294118,35.529411764705884,20,0.010378827192527244
498,scikit-learn,ingrid88,2019-08-24 14:44:38,2019-09-10 18:01:13,-4,14,18,16,3,16,3,1,0.1666666666666666,3,0.1666666666666666,0,0.0,10,0.5555555555555556,3.333333333333333,2,3,4.5,0,0.0,0.0,2,0.1111111111111111,4,3,1,3,0.75,5.5,5,0.2777777777777778
499,scikit-learn,kanielc,2013-06-22 16:44:41,2013-07-20 23:21:29,-4,0,29,9,3,8,4,1,0.1034482758620689,3,0.1034482758620689,0,0.0,135,4.655172413793103,45.0,0,6,0.0,0,0.0,0.0,0,0.0,3,0,0,1,0.3333333333333333,15.333333333333334,3,0.10344827586206896
500,scikit-learn,Valentin-Laurent,2022-05-18 09:29:15,2023-05-24 16:18:35,2,11,372,6,3,11,11,2,0.0080645161290322,3,0.0080645161290322,0,0.0,345,0.9274193548387096,115.0,1,2,4.0,0,0.0,0.0,1,0.0026881720430107,3,2,1,3,1.0,12.333333333333334,4,0.010752688172043012
501,scikit-learn,MDouriez,2019-11-02 19:05:47,2020-01-08 17:45:28,-8,6,67,5,3,16,3,1,0.044776119402985,3,0.044776119402985,0,0.0,142,2.1194029850746268,47.333333333333336,1,1,1.0,0,0.0,0.0,1,0.0149253731343283,8,2,0,5,0.625,5.75,8,0.11940298507462686
502,scikit-learn,cverrier,2022-09-26 14:42:15,2022-09-28 07:14:15,2,9,2,1,3,3,3,1,1.5,3,1.5,0,0.0,44,22.0,14.666666666666666,0,1,0.0,0,0.0,0.0,0,0.0,3,0,0,3,1.0,0.0,3,1.5
503,scikit-learn,KenitoInc,2019-06-22 08:30:52,2019-07-01 09:50:46,3,12,10,2,3,11,3,1,0.3,3,0.3,0,0.0,24,2.4,8.0,0,3,0.0,0,0.0,0.0,0,0.0,3,1,0,3,1.0,6.666666666666667,3,0.3
504,scikit-learn,atharvapatil123,2022-01-10 12:53:03,2022-01-21 03:18:28,5,0,11,42,3,5,4,1,0.2727272727272727,3,0.2727272727272727,0,0.0,13,1.181818181818182,4.333333333333333,0,2,0.0,0,0.0,0.0,0,0.0,4,1,0,3,0.75,2.5,4,0.36363636363636365
505,scikit-learn,pspachtholz,2019-09-22 12:08:50,2020-06-02 14:55:32,2,16,255,5,3,11,3,1,0.0117647058823529,3,0.0117647058823529,0,0.0,119,0.4666666666666667,39.66666666666666,1,1,2.0,0,0.0,0.0,1,0.0039215686274509,3,3,2,3,1.0,5.666666666666667,5,0.0196078431372549
506,scikit-learn,wesbarnett,2018-05-25 00:02:14,2018-07-19 14:04:36,-5,4,56,99,3,5,4,1,0.0535714285714285,1,0.0178571428571428,2,0.0357142857142857,37,0.6607142857142857,12.333333333333334,1,1,3.0,0,0.0,0.0,1,0.0178571428571428,3,0,0,3,1.0,1.0,3,0.05357142857142857
