Commit#,Author,Message,Time,Changed Files,Additions,Deletions,Parents,Number of Comments,Timezone
0d184e839a7b12ec8ca54b54be740883e00dfd73,guberti,Merge remote-tracking branch 'upstream/master' into fix-image-dataset-from-directory-doc-glitch,2022-03-22 16:55:22,requirements.txt keras/utils/all_utils.py keras/preprocessing/text.py keras/optimizers/schedules/__init__.py keras/utils/image_utils_test.py keras/optimizers/optimizer_v2/adam_test.py keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-learning-rate-schedule.pbtxt CONTRIBUTING.md keras/layers/convolutional/conv3d.py keras/preprocessing/image.py keras/optimizers/legacy_learning_rate_decay.py keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-inverse-time-decay.pbtxt keras/applications/BUILD keras/optimizers/optimizer_v2/optimizer_v2_test.py keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-cosine-decay-restarts.pbtxt keras/optimizers/optimizer_v2/nadam.py keras/dtensor/layers_test.py keras/api/golden/v1/tensorflow.keras.experimental.-cosine-decay.pbtxt keras/optimizers/optimizer_v2/adagrad_test.py keras/utils/timeseries_dataset.py keras/metrics/metrics.py keras/utils/timeseries_dataset_test.py keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-polynomial-decay.pbtxt keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-exponential-decay.pbtxt keras/optimizers/optimizer_v2/gradient_descent_test.py keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-cosine-decay-restarts.pbtxt keras/tests/integration_test.py keras/utils/text_dataset_test.py keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-polynomial-decay.pbtxt keras/preprocessing/__init__.py keras/optimizers/optimizer_v2/rmsprop_test.py keras/dtensor/BUILD keras/engine/data_adapter.py keras/utils/metrics_utils_test.py keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-cosine-decay.pbtxt keras/api/golden/v2/tensorflow.keras.experimental.-cosine-decay-restarts.pbtxt keras/utils/image_dataset_test.py keras/optimizers/schedules/BUILD keras/layers/normalization/BUILD keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-learning-rate-schedule.pbtxt .pylintrc keras/optimizers/BUILD keras/utils/text_dataset.py keras/layers/preprocessing/image_preprocessing.py keras/optimizers/optimizer_experimental/optimizer.py keras/dtensor/optimizers.py keras/optimizers/legacy/__init__.py keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-piecewise-constant-decay.pbtxt keras/utils/vis_utils.py keras/utils/__init__.py keras/layers/convolutional/conv2d_transpose.py keras/utils/metrics_utils.py keras/callbacks.py keras/optimizers/__init__.py keras/optimizers/optimizer_experimental/BUILD keras/callbacks_test.py keras/layers/convolutional/conv1d_transpose.py keras/api/BUILD keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-exponential-decay.pbtxt keras/layers/convolutional/conv1d.py keras/optimizers/optimizer_experimental/optimizer_test.py keras/utils/image_utils.py keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-inverse-time-decay.pbtxt keras/preprocessing/image_test.py keras/optimizers/schedules/learning_rate_schedule_test.py keras/optimizers/optimizer_v2/optimizer_v2.py keras/layers/convolutional/conv3d_transpose.py keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-piecewise-constant-decay.pbtxt keras/layers/convolutional/BUILD keras/layers/normalization/layer_normalization.py keras/layers/normalization/batch_normalization.py keras/utils/dataset_utils.py keras/engine/training.py keras/layers/core/BUILD README.md keras/api/golden/v1/tensorflow.keras.experimental.-cosine-decay-restarts.pbtxt keras/preprocessing/BUILD keras/layers/preprocessing/BUILD keras/layers/core/embedding.py keras/optimizers/schedules/learning_rate_schedule.py keras/utils/image_dataset.py keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-cosine-decay.pbtxt keras/engine/data_adapter_test.py keras/optimizers/optimizer_v2/BUILD keras/api/golden/v2/tensorflow.keras.experimental.-cosine-decay.pbtxt keras/utils/BUILD keras/dtensor/__init__.py,1406,516,3073e00912838454359079a35f1638ccf06e855f 5b6df0f0e67463ce9109c3f9799a26356f8cc3e5,0,-4
5b6df0f0e67463ce9109c3f9799a26356f8cc3e5,tensorflower-gardener,"Merge pull request #16259 from ahmedopolis:patch-1

PiperOrigin-RevId: 436492033",2022-03-22 16:20:44,README.md,4,3,4a7e71b7502f455e2ad6b4c8e3cf26de75728a7c 1601e591ff576eb15562d8ae62dc137ba2d0104f,0,-7
5209eb5c0aac31811e355fc9ba24fe0beb0fa135,markub3327,update adamw.py,2022-03-22 05:41:05,keras/optimizers/optimizer_experimental/adamw.py,0,1,ea07a94bb71b10e1729cdf64b1ad63a269815d0b,0,1
ea07a94bb71b10e1729cdf64b1ad63a269815d0b,markub3327,update _exclude_from_weight_decay,2022-03-22 05:39:24,keras/optimizers/optimizer_experimental/optimizer_test.py keras/optimizers/optimizer_experimental/adamw.py,13,30,c5b922d77f465e3841c94b69682f46f796202044,0,1
1601e591ff576eb15562d8ae62dc137ba2d0104f,tensorflower-gardener,"This is an Internal Change

PiperOrigin-RevId: 436320598",2022-03-21 22:29:14,keras/applications/BUILD,14,0,f7d11089571073206dbbff22e82470dd10b707e2,0,-7
4a7e71b7502f455e2ad6b4c8e3cf26de75728a7c,fchollet,Update README.md,2022-03-21 20:41:49,README.md,1,1,9cf3df5e34ec37eb68c3a3a2796df6a548591cba,0,-7
f7d11089571073206dbbff22e82470dd10b707e2,tensorflower-gardener,"Merge pull request #16083 from dfossl:MetricAccuracy_BugFixes

PiperOrigin-RevId: 436265975",2022-03-21 18:48:41,keras/utils/metrics_utils.py keras/utils/metrics_utils_test.py keras/metrics/metrics.py,283,54,2485cc8e927b0d21c5f4f5543ddb1f54873c75f0 90aa76f6c48ec5252b2db7926ff060e262dfc1cc,0,-7
880cfc01634eef161e74e07f1df59cd5f137e899,old-school-kid,"fix: thresholded_relu

added support for list datatype",2022-03-21 17:16:07,keras/layers/activation/thresholded_relu.py,3,2,90aa76f6c48ec5252b2db7926ff060e262dfc1cc,0,5
c5b922d77f465e3841c94b69682f46f796202044,markub3327,Add `exclude_from_weight_decay` to AdamW,2022-03-20 07:44:07,keras/optimizers/optimizer_experimental/optimizer_test.py keras/optimizers/optimizer_experimental/adamw.py,30,3,90aa76f6c48ec5252b2db7926ff060e262dfc1cc,0,1
90aa76f6c48ec5252b2db7926ff060e262dfc1cc,faizan-m,"Fix data_adapter test

PiperOrigin-RevId: 435763799",2022-03-18 23:28:42,keras/engine/data_adapter_test.py,3,1,4352f38b114552f15d8e067fd2f029287b908488,0,-7
4352f38b114552f15d8e067fd2f029287b908488,faizan-m,"Proactive fix for upcoming experimental_relax_shapes update

PiperOrigin-RevId: 435755459",2022-03-18 22:51:22,keras/engine/training.py,1,1,9dc9a78cc6502226775a99725c654fab3298aa5f,0,-7
9dc9a78cc6502226775a99725c654fab3298aa5f,fchollet,"Expose all utilities in `keras.utils.__init__.py`, and resolve the hourglass import issues that led to the creation of an extraneous `all_utils.py` file / library.

PiperOrigin-RevId: 435725558",2022-03-18 20:46:34,keras/preprocessing/image_test.py keras/preprocessing/image.py keras/utils/all_utils.py keras/preprocessing/BUILD keras/utils/image_dataset.py keras/preprocessing/__init__.py keras/layers/preprocessing/BUILD keras/tests/integration_test.py keras/utils/vis_utils.py keras/layers/preprocessing/image_preprocessing.py keras/utils/image_utils_test.py keras/utils/BUILD keras/utils/__init__.py keras/utils/image_utils.py,321,245,802ef25756089cc55dd49c0b47377a76edf8958c,0,-7
802ef25756089cc55dd49c0b47377a76edf8958c,fchollet,"- Refactor learning rate schedule code to live in `keras/optimizers/schedules` (to match the API namespace).
- Export optimizers to `keras.optimizers.__init__` to resolve discrepancy between tf.keras and keras packages.
- Export schedules to `keras.optimizers.schedules.__init__` to resolve discrepancy between tf.keras and keras packages.

PiperOrigin-RevId: 435722952",2022-03-18 20:35:32,keras/optimizers/optimizer_v2/gradient_descent_test.py keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-cosine-decay-restarts.pbtxt keras/optimizers/schedules/__init__.py keras/callbacks.py keras/optimizers/__init__.py keras/optimizers/optimizer_experimental/BUILD keras/callbacks_test.py keras/optimizers/optimizer_v2/adam_test.py keras/api/golden/v1/tensorflow.keras.experimental.-cosine-decay-restarts.pbtxt keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-learning-rate-schedule.pbtxt keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-polynomial-decay.pbtxt keras/optimizers/legacy_learning_rate_decay.py keras/optimizers/optimizer_v2/rmsprop_test.py keras/api/BUILD keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-exponential-decay.pbtxt keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-inverse-time-decay.pbtxt keras/dtensor/BUILD keras/optimizers/optimizer_experimental/optimizer_test.py keras/optimizers/schedules/learning_rate_schedule.py keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-inverse-time-decay.pbtxt keras/optimizers/schedules/learning_rate_schedule_test.py keras/optimizers/optimizer_v2/optimizer_v2_test.py keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-cosine-decay.pbtxt keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-cosine-decay-restarts.pbtxt keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-cosine-decay.pbtxt keras/optimizers/optimizer_v2/optimizer_v2.py keras/api/golden/v2/tensorflow.keras.experimental.-cosine-decay-restarts.pbtxt keras/optimizers/optimizer_v2/nadam.py keras/optimizers/optimizer_v2/adagrad_test.py keras/api/golden/v1/tensorflow.keras.experimental.-cosine-decay.pbtxt keras/optimizers/schedules/BUILD keras/optimizers/optimizer_v2/BUILD keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-learning-rate-schedule.pbtxt keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-polynomial-decay.pbtxt keras/optimizers/BUILD keras/api/golden/v2/tensorflow.keras.experimental.-cosine-decay.pbtxt keras/optimizers/optimizer_experimental/optimizer.py keras/dtensor/optimizers.py keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-exponential-decay.pbtxt keras/api/golden/v2/tensorflow.keras.optimizers.schedules.-piecewise-constant-decay.pbtxt keras/optimizers/legacy/__init__.py keras/api/golden/v1/tensorflow.keras.optimizers.schedules.-piecewise-constant-decay.pbtxt,139,83,f777269b483709f0296f616acacef0e737e98f87,0,-7
f777269b483709f0296f616acacef0e737e98f87,haifeng-jin,"Add the pylint configuration to the repo.

PiperOrigin-RevId: 435687482",2022-03-18 18:19:55,CONTRIBUTING.md requirements.txt .pylintrc,358,0,0523fc3e6bfc5aa86bbc214247061c8cc3ea2ccd,0,-7
b67f90fa06176f6e0da23681f53dad9df7e88949,foxik,"Allow passing a single element to suitable merging layers.

The Add, Average, Concatenate, Maximum, Minimum, and Multiply merging
layers previously required at least 2 elements, but they can process
a single element easily (the theoretical definition is obvious, and the
current implementation also works for a single element).

The input must nevertheless still be a list.

The added tests:
- check that for the above mentioned 6 layers can handle a single input
  and the output is the same as input
- validate that passing a single input without a list fails",2022-03-18 11:48:10,keras/layers/merging/concatenate.py keras/layers/merging/average.py keras/layers/merging/add.py keras/layers/merging/merging_test.py keras/layers/merging/minimum.py keras/layers/merging/maximum.py keras/layers/merging/base_merge.py keras/layers/merging/multiply.py,38,12,980a6be629610ee58c1eae5a65a4724ce650597b,0,1
0523fc3e6bfc5aa86bbc214247061c8cc3ea2ccd,faizan-m,"Proactive fix for upcoming experimental_relax_shapes update

PiperOrigin-RevId: 435517780",2022-03-18 02:43:45,keras/engine/training.py,1,1,bb3c71ea2d21b204a779ebd9746a058eab3f80b1,0,-7
5718c203cb8b815130230a92dee24412e98ee9af,sachinprasadhs,"Add axis type check

Added type check to axis to accept only integers.",2022-03-18 00:18:10,keras/losses.py,3,1,8e9d1c54552ca7350ff092544d265b1bf6f1eecf,0,-4
bb3c71ea2d21b204a779ebd9746a058eab3f80b1,w-xinyi,"A Keras callback to save a checkpoint before worker preemption or maintenance.

PiperOrigin-RevId: 435468686",2022-03-17 22:43:51,keras/engine/data_adapter.py keras/engine/training.py,10,1,bd9768c799be6691734501afde664e5e0dc4b53e,0,-7
bd9768c799be6691734501afde664e5e0dc4b53e,mattdangerw,"Move the keras dataset utilities to utils directory

PiperOrigin-RevId: 435400313",2022-03-17 18:27:50,keras/preprocessing/image.py keras/utils/image_dataset_test.py keras/utils/timeseries_dataset.py keras/utils/timeseries_dataset_test.py keras/utils/all_utils.py keras/preprocessing/BUILD keras/preprocessing/text.py keras/utils/image_dataset.py keras/preprocessing/__init__.py keras/utils/text_dataset.py keras/utils/dataset_utils.py keras/utils/text_dataset_test.py keras/utils/BUILD,108,82,5a767d922921d4d11a00611fd067f35c7c1a1627,0,-7
5a767d922921d4d11a00611fd067f35c7c1a1627,qlzh727,"Remove the conditional import for tensorflow/dtensor.

And also remove the BUILD deps of dtensor, which is already included in the TF by default.

PiperOrigin-RevId: 435395712",2022-03-17 18:11:54,keras/dtensor/__init__.py keras/dtensor/BUILD,2,9,c028047ce6782d20c2d59882ed59145af7ad0667,0,-7
c028047ce6782d20c2d59882ed59145af7ad0667,mattdangerw,"Add a warning against legacy keras.preprocessing.image utilities

PiperOrigin-RevId: 435391218",2022-03-17 17:56:50,keras/preprocessing/image.py,99,1,f98f87dd7bfac6f34e35896ce9ed9650dc61e3ec,0,-7
8e9d1c54552ca7350ff092544d265b1bf6f1eecf,sachinprasadhs,"Add type check to axis

Added type check to axis to accept only type int.",2022-03-17 17:25:22,keras/losses.py,1,3,96148d86f3b2fe52ac99c898d2adcb5cca7ddde5,0,-4
ffc5551010d9966cd20f9b8db2d7aa61ef6192aa,spatil6,Add ResNet-RS to keras.applications - code refactor 6,2022-03-17 13:13:33,keras/applications/resnet_rs.py,3,5,1a357477d089139ea1203d0861db039e02d9ba25,0,5
1a357477d089139ea1203d0861db039e02d9ba25,spatil6,Merge branch 'keras-team:master' into Keras_resnetrs,2022-03-17 13:07:09,keras/api/golden/v2/tensorflow.keras.backend.pbtxt keras/layers/convolutional/conv3d.py keras/optimizers/optimizer_v2/adagrad.py keras/optimizers/legacy/adam.py keras/api/golden/v1/tensorflow.keras.optimizers.legacy.-nadam.pbtxt keras/optimizers/optimizer_v2/adam.py keras/api/golden/v1/tensorflow.keras.optimizers.legacy.-optimizer.pbtxt keras/api/golden/v2/tensorflow.keras.optimizers.legacy.-nadam.pbtxt keras/api/golden/v1/tensorflow.keras.optimizers.legacy.pbtxt keras/optimizers/optimizer_v2/nadam.py keras/dtensor/layers_test.py keras/metrics/metrics.py keras/applications/__init__.py keras/optimizers/legacy/ftrl.py keras/optimizers/legacy/optimizer.py keras/layers/rnn/gru.py keras/api/golden/v2/tensorflow.keras.optimizers.legacy.-optimizer.pbtxt keras/api/api_init_files.bzl keras/api/golden/v1/tensorflow.keras.optimizers.legacy.-s-g-d.pbtxt keras/metrics/BUILD keras/optimizers/optimizer_v2/ftrl.py keras/api/golden/v1/tensorflow.keras.pbtxt keras/preprocessing/__init__.py keras/dtensor/BUILD keras/api/golden/v2/tensorflow.keras.pbtxt keras/api/golden/v2/tensorflow.keras.optimizers.legacy.-adadelta.pbtxt keras/layers/rnn/lstm.py keras/optimizers/legacy/adadelta.py keras/backend.py keras/api/golden/v1/tensorflow.keras.backend.pbtxt keras/api/golden/v2/tensorflow.keras.optimizers.legacy.-r-m-sprop.pbtxt keras/layers/normalization/BUILD keras/optimizers/BUILD keras/optimizers/legacy/__init__.py keras/layers/convolutional/conv2d_transpose.py keras/dtensor/layout_map.py keras/saving/saved_model/load.py keras/optimizers/__init__.py keras/optimizers/optimizer_v2/rmsprop.py keras/api/golden/v1/tensorflow.keras.optimizers.legacy.-adam.pbtxt keras/api/golden/v1/tensorflow.keras.optimizers.pbtxt keras/layers/convolutional/conv1d_transpose.py keras/api/BUILD keras/layers/convolutional/conv1d.py keras/optimizers/legacy/adagrad.py keras/optimizers/legacy/sgd.py keras/api/golden/v2/tensorflow.keras.optimizers.legacy.-s-g-d.pbtxt keras/api/golden/v2/tensorflow.keras.optimizers.legacy.pbtxt keras/layers/rnn/base_conv_rnn.py keras/optimizers/optimizer_v2/adamax.py keras/optimizers/optimizer_v2/optimizer_v2.py keras/layers/convolutional/conv3d_transpose.py keras/layers/convolutional/BUILD keras/layers/normalization/layer_normalization.py keras/layers/normalization/batch_normalization.py keras/api/golden/v1/tensorflow.keras.optimizers.legacy.-adagrad.pbtxt keras/optimizers/optimizer_v2/gradient_descent.py keras/api/golden/v2/tensorflow.keras.optimizers.legacy.-adagrad.pbtxt keras/optimizers/optimizer_v2/adadelta.py keras/layers/core/BUILD keras/optimizers/legacy/optimizer_test.py keras/preprocessing/sequence.py keras/api/golden/v2/tensorflow.keras.optimizers.legacy.-adamax.pbtxt keras/api/golden/v1/tensorflow.keras.optimizers.legacy.-ftrl.pbtxt keras/optimizers/legacy/rmsprop.py keras/layers/core/embedding.py keras/optimizers/legacy/nadam.py keras/dtensor/metrics_test.py keras/api/golden/v1/tensorflow.keras.optimizers.legacy.-adamax.pbtxt keras/optimizers/legacy/adamax.py keras/api/golden/v2/tensorflow.keras.optimizers.legacy.-adam.pbtxt keras/api/golden/v2/tensorflow.keras.optimizers.pbtxt keras/layers/rnn/base_rnn.py keras/api/golden/v2/tensorflow.keras.optimizers.legacy.-ftrl.pbtxt keras/dtensor/layout_map_test.py keras/optimizers/legacy/BUILD keras/api/golden/v1/tensorflow.keras.optimizers.legacy.-r-m-sprop.pbtxt keras/metrics/base_metric.py keras/api/golden/v1/tensorflow.keras.optimizers.legacy.-adadelta.pbtxt keras/dtensor/utils.py,918,144,5fe8ba168dd9c0cb517cfa0df39aa447df30acbc f98f87dd7bfac6f34e35896ce9ed9650dc61e3ec,0,5
895cf2090c665fac2a50549932acd55cd2dc3856,Mahrkeenerh,Implement review fixes,2022-03-17 09:45:21,keras/backend.py keras/layers/reshaping/up_sampling2d.py,10,6,25e53c1654b0aeeb8bf4ea00dcc2f9743420a9d9,0,1
9cf3df5e34ec37eb68c3a3a2796df6a548591cba,ahmedopolis,"Update README.md

Added a link for the learning resources that are invaluable and very useful on the Keras website.",2022-03-17 07:38:40,README.md,1,0,f98f87dd7bfac6f34e35896ce9ed9650dc61e3ec,0,-4
f98f87dd7bfac6f34e35896ce9ed9650dc61e3ec,qlzh727,"Add DTensor layout injection for normalization layers.

PiperOrigin-RevId: 435236178",2022-03-17 03:30:51,keras/dtensor/layers_test.py keras/layers/normalization/layer_normalization.py keras/layers/normalization/BUILD keras/layers/normalization/batch_normalization.py,11,0,8198b2565fdfff6efba48b5c3f7c2a787034c40c,0,-7
8198b2565fdfff6efba48b5c3f7c2a787034c40c,qlzh727,"Add layout params support for more keras core/conv layers.

PiperOrigin-RevId: 435124450",2022-03-16 19:27:51,keras/dtensor/layers_test.py keras/layers/convolutional/BUILD keras/layers/convolutional/conv3d.py keras/layers/convolutional/conv1d_transpose.py keras/layers/convolutional/conv3d_transpose.py keras/layers/core/BUILD keras/layers/convolutional/conv2d_transpose.py keras/dtensor/BUILD keras/layers/convolutional/conv1d.py keras/layers/core/embedding.py,64,47,255b3f645d42464d4f8c80e97200d4dacc513616,0,-7
